ds,yhat,y_pred_lower,y_pred_upper
2019-01-28 10:00:00,8719.562941406843,8548.889771541624,8890.236111272061
2019-01-28 11:00:00,8596.37585007731,8433.170499539872,8759.581200614746
2019-01-28 12:00:00,8555.0800370385,8394.055101362905,8716.104972714096
2019-01-28 13:00:00,8343.176677061272,8171.701858224047,8514.651495898497
2019-01-28 14:00:00,8197.018928096259,8029.891584712847,8364.146271479669
2019-01-28 15:00:00,8280.623697130191,8118.588674272183,8442.6587199882
2019-01-28 16:00:00,8387.308303229518,8217.269067236806,8557.34753922223
2019-01-28 17:00:00,8648.258352446594,8481.456967544813,8815.059737348374
2019-01-28 18:00:00,9145.494960878123,8970.089970663395,9320.89995109285
2019-01-28 19:00:00,9558.54333295973,9397.608946776021,9719.47771914344
2019-01-28 20:00:00,9379.824965898233,9216.959836755896,9542.69009504057
2019-01-28 21:00:00,9279.197339224187,9109.216150300515,9449.178528147859
2019-01-28 22:00:00,8831.488556909775,8655.68526520397,9007.29184861558
2019-01-28 23:00:00,8565.42836252969,8405.569027000034,8725.287698059346
2019-01-29 00:00:00,8058.608188701863,7881.33581353925,8235.880563864475
2019-01-29 01:00:00,7739.104317879401,7577.196504608706,7901.012131150095
2019-01-29 02:00:00,7650.051604946298,7477.229418888412,7822.873791004184
2019-01-29 03:00:00,7655.9102254603295,7483.5816664901495,7828.238784430509
2019-01-29 04:00:00,7686.184726279606,7520.038269673566,7852.331182885647
2019-01-29 05:00:00,7739.831855900587,7579.4985056776895,7900.165206123484
2019-01-29 06:00:00,8037.927904492518,7871.590760625091,8204.265048359945
2019-01-29 07:00:00,8426.281184628828,8265.61658088028,8586.945788377376
2019-01-29 08:00:00,8831.529725405968,8664.964268575704,8998.095182236231
2019-01-29 09:00:00,8718.56185669313,8546.193891568666,8890.929821817594
2019-01-29 10:00:00,8710.162159375697,8538.09307128717,8882.231247464224
2019-01-29 11:00:00,8503.863534556687,8330.59013464264,8677.136934470735
2019-01-29 12:00:00,8526.209502259506,8353.918980804141,8698.50002371487
2019-01-29 13:00:00,8265.575358518789,8100.384332305712,8430.766384731865
2019-01-29 14:00:00,8234.233674362504,8066.4497681087205,8402.017580616288
2019-01-29 15:00:00,8247.978422022863,8086.568087392008,8409.388756653718
2019-01-29 16:00:00,8482.26143806618,8319.262571379844,8645.260304752515
2019-01-29 17:00:00,8533.804845177683,8368.404294602122,8699.205395753244
2019-01-29 18:00:00,9166.09519786691,8997.964158952449,9334.226236781373
2019-01-29 19:00:00,9468.303713489713,9301.667898686821,9634.939528292605
2019-01-29 20:00:00,9370.567659192544,9199.199302354904,9541.936016030184
2019-01-29 21:00:00,9179.537084849826,9007.263292418043,9351.810877281609
2019-01-29 22:00:00,8858.902634570537,8696.866435293156,9020.938833847918
2019-01-29 23:00:00,8370.434174916021,8194.283758916012,8546.58459091603
2019-01-30 00:00:00,7970.530057446377,7805.343351252946,8135.716763639808
2019-01-30 01:00:00,7641.548903321091,7478.47351619932,7804.624290442861
2019-01-30 02:00:00,7555.788535112207,7394.203451741324,7717.37361848309
2019-01-30 03:00:00,7526.134597098204,7360.217344467457,7692.05184972895
2019-01-30 04:00:00,7501.040676801841,7334.588846669618,7667.492506934064
2019-01-30 05:00:00,7553.158397513342,7389.698191224528,7716.618603802155
2019-01-30 06:00:00,7834.365457006103,7667.8023043672365,8000.928609644969
2019-01-30 07:00:00,8348.491636246465,8177.538566832884,8519.444705660046
2019-01-30 08:00:00,8692.647376430425,8521.591557243464,8863.703195617385
2019-01-30 09:00:00,8676.580495787111,8508.974865985332,8844.18612558889
2019-01-30 10:00:00,8692.686803014278,8525.525228036677,8859.848377991879
2019-01-30 11:00:00,8497.038972924836,8321.53709944307,8672.540846406602
2019-01-30 12:00:00,8568.947671122032,8409.960071935919,8727.935270308146
2019-01-30 13:00:00,8428.26012469848,8261.486449467513,8595.033799929446
2019-01-30 14:00:00,8364.674096565876,8200.39577189549,8528.952421236261
2019-01-30 15:00:00,8452.06239730521,8287.106565043508,8617.018229566911
2019-01-30 16:00:00,8635.337880026913,8462.071938476225,8808.6038215776
2019-01-30 17:00:00,8817.563955113998,8647.226860111698,8987.901050116297
2019-01-30 18:00:00,9260.413688078426,9091.72697738199,9429.100398774863
2019-01-30 19:00:00,9485.614107984225,9318.843601861337,9652.384614107114
2019-01-30 20:00:00,9319.50575186688,9151.661754397213,9487.349749336547
2019-01-30 21:00:00,9100.95089177581,8931.52577946096,9270.37600409066
2019-01-30 22:00:00,8791.325059360264,8622.343989160354,8960.306129560175
2019-01-30 23:00:00,8456.782960102835,8286.398809351776,8627.167110853894
2019-01-31 00:00:00,7967.977653242316,7807.874568418492,8128.080738066139
2019-01-31 01:00:00,7686.360554268195,7519.477931361105,7853.243177175285
2019-01-31 02:00:00,7579.525635992811,7415.809216689999,7743.242055295623
2019-01-31 03:00:00,7619.71279708518,7448.675581236038,7790.750012934322
2019-01-31 04:00:00,7639.694408741654,7470.196669743109,7809.192147740199
2019-01-31 05:00:00,7638.208318210599,7483.912522594828,7792.50411382637
2019-01-31 06:00:00,7989.472037566945,7822.22521009302,8156.71886504087
2019-01-31 07:00:00,8297.420027503164,8128.8750649773665,8465.96499002896
2019-01-31 08:00:00,8788.536775723956,8627.195896926562,8949.877654521351
2019-01-31 09:00:00,8772.17270584448,8604.352660551449,8939.99275113751
2019-01-31 10:00:00,8802.3878215813,8631.99763609537,8972.77800706723
2019-01-31 11:00:00,8720.175060037816,8554.560663206943,8885.78945686869
2019-01-31 12:00:00,8658.831217384804,8484.444736107635,8833.217698661974
2019-01-31 13:00:00,8554.263860914536,8393.387038487415,8715.140683341657
2019-01-31 14:00:00,8555.997737956992,8390.705478326947,8721.289997587037
2019-01-31 15:00:00,8640.46030017339,8469.219371865223,8811.701228481557
2019-01-31 16:00:00,8624.201093931255,8450.430000482123,8797.972187380386
2019-01-31 17:00:00,8890.906246366043,8724.338713298419,9057.473779433667
2019-01-31 18:00:00,9232.75488484246,9066.96928462622,9398.540485058698
2019-01-31 19:00:00,9500.801478668265,9339.139477453293,9662.463479883238
2019-01-31 20:00:00,9388.730742013413,9220.151221344177,9557.31026268265
2019-01-31 21:00:00,9102.456914173415,8928.657768691512,9276.25605965532
2019-01-31 22:00:00,8861.359995240755,8699.78959495004,9022.93039553147
2019-01-31 23:00:00,8484.069387721669,8319.343080129864,8648.795695313474
2019-02-01 00:00:00,8018.815360152601,7849.675422382152,8187.95529792305
2019-02-01 01:00:00,7638.245558840438,7464.789023593665,7811.702094087212
2019-02-01 02:00:00,7571.923409820479,7409.09275717484,7734.754062466118
2019-02-01 03:00:00,7549.061783519145,7381.923774223245,7716.199792815045
2019-02-01 04:00:00,7533.6795942367435,7355.328641882277,7712.03054659121
2019-02-01 05:00:00,7681.5401713144365,7519.94437606107,7843.135966567803
2019-02-01 06:00:00,7891.286642841445,7723.43884154407,8059.134444138821
2019-02-01 07:00:00,8369.785520726655,8207.100057457046,8532.470983996263
2019-02-01 08:00:00,8684.83587077374,8526.325757650884,8843.345983896597
2019-02-01 09:00:00,8825.527820285983,8658.003595020502,8993.052045551463
2019-02-01 10:00:00,8684.279851129892,8513.73822592866,8854.821476331123
2019-02-01 11:00:00,8706.402353945776,8548.630461742367,8864.174246149185
2019-02-01 12:00:00,8735.901050194056,8562.293666837832,8909.50843355028
2019-02-01 13:00:00,8362.948028869985,8201.310846428136,8524.585211311834
2019-02-01 14:00:00,8204.848901439227,8042.537997072956,8367.159805805499
2019-02-01 15:00:00,8316.143377473967,8151.360888560606,8480.925866387328
2019-02-01 16:00:00,8398.479951447345,8230.843681413204,8566.116221481487
2019-02-01 17:00:00,8692.590768367305,8524.08297302175,8861.09856371286
2019-02-01 18:00:00,8991.987226617703,8825.277939205016,9158.69651403039
2019-02-01 19:00:00,9397.334722080064,9237.80039535922,9556.869048800909
2019-02-01 20:00:00,9263.598426824972,9102.400543547237,9424.796310102707
2019-02-01 21:00:00,9099.70484661531,8930.34870476005,9269.06098847057
2019-02-01 22:00:00,8711.793860387132,8545.006079932224,8878.58164084204
2019-02-01 23:00:00,8457.325389101774,8288.80671828883,8625.844059914718
2019-02-02 00:00:00,7968.777724682313,7802.442438313099,8135.113011051528
2019-02-02 01:00:00,7649.230831080562,7484.5262046226735,7813.9354575384505
2019-02-02 02:00:00,7486.2828973828855,7320.8898198410325,7651.6759749247385
2019-02-02 03:00:00,7616.145547801058,7445.925355309338,7786.365740292777
2019-02-02 04:00:00,7605.5883578152525,7436.956967736275,7774.21974789423
2019-02-02 05:00:00,7674.189500528581,7504.067376203842,7844.311624853321
2019-02-02 06:00:00,7746.83177622111,7581.407819517184,7912.255732925036
2019-02-02 07:00:00,8275.0990163001,8105.532102114379,8444.665930485822
2019-02-02 08:00:00,8619.799141285639,8452.27297941511,8787.325303156169
2019-02-02 09:00:00,8628.305818739997,8466.728539272024,8789.883098207969
2019-02-02 10:00:00,8520.4746083493,8353.068534697923,8687.880682000676
2019-02-02 11:00:00,8432.793830948018,8264.972656662714,8600.615005233321
2019-02-02 12:00:00,8350.724582359677,8187.137232542047,8514.311932177307
2019-02-02 13:00:00,8245.014442147838,8081.97388456091,8408.054999734766
2019-02-02 14:00:00,8108.966219561283,7931.918883700502,8286.013555422063
2019-02-02 15:00:00,8123.635352981188,7952.825985788093,8294.444720174282
2019-02-02 16:00:00,8244.73611401312,8083.167675204693,8406.304552821546
2019-02-02 17:00:00,8442.658421244148,8280.608336481935,8604.708506006362
2019-02-02 18:00:00,8950.639394743806,8775.192161292554,9126.086628195058
2019-02-02 19:00:00,9313.567666828738,9145.040249205806,9482.09508445167
2019-02-02 20:00:00,9141.697690108494,8973.40337267064,9309.992007546349
2019-02-02 21:00:00,9026.375771720905,8859.173635347133,9193.577908094676
2019-02-02 22:00:00,8829.51222654716,8653.518682860933,9005.505770233387
2019-02-02 23:00:00,8315.56150098155,8147.453182049441,8483.669819913659
2019-02-03 00:00:00,7907.06034106525,7743.692429861994,8070.428252268506
2019-02-03 01:00:00,7659.180249530279,7495.435663522425,7822.924835538133
2019-02-03 02:00:00,7524.807041338083,7355.860416210114,7693.753666466052
2019-02-03 03:00:00,7493.99178760939,7326.85272118673,7661.130854032049
2019-02-03 04:00:00,7493.877204307271,7325.30645133691,7662.447957277633
2019-02-03 05:00:00,7518.157284407591,7343.560582857288,7692.753985957894
2019-02-03 06:00:00,7686.879985704855,7513.379586093806,7860.380385315904
2019-02-03 07:00:00,8016.987913247678,7852.2801338312765,8181.69569266408
2019-02-03 08:00:00,8329.930188312263,8162.833412615075,8497.02696400945
2019-02-03 09:00:00,8371.992581918117,8199.795993212958,8544.189170623276
2019-02-03 10:00:00,8258.509684522052,8091.943803891435,8425.07556515267
2019-02-03 11:00:00,8143.731316055552,7977.160397618403,8310.302234492701
2019-02-03 12:00:00,7899.278765957164,7737.189795521474,8061.367736392855
2019-02-03 13:00:00,7933.010903305385,7766.464357748979,8099.557448861791
2019-02-03 14:00:00,7692.537447771372,7536.643942357987,7848.4309531847575
2019-02-03 15:00:00,7779.357120552477,7615.211267208382,7943.502973896571
2019-02-03 16:00:00,7863.427149146421,7702.5208236606,8024.333474632241
2019-02-03 17:00:00,8055.107387653048,7888.840491935645,8221.374283370451
2019-02-03 18:00:00,8657.689573769378,8493.635289726635,8821.74385781212
2019-02-03 19:00:00,9242.586603051315,9066.934512118205,9418.238693984425
2019-02-03 20:00:00,9186.717786611132,9018.768813539755,9354.66675968251
2019-02-03 21:00:00,9037.738257186085,8868.629611645203,9206.846902726968
2019-02-03 22:00:00,8753.166709999083,8585.51331793778,8920.820102060385
2019-02-03 23:00:00,8398.469821406192,8233.317756837974,8563.62188597441
2019-02-04 00:00:00,7920.3398929095,7749.136816853422,8091.542968965578
2019-02-04 01:00:00,7508.410960370973,7337.526606413305,7679.295314328641
2019-02-04 02:00:00,7367.956229331806,7200.663555300278,7535.248903363334
2019-02-04 03:00:00,7389.692762059932,7218.570291004631,7560.815233115232
2019-02-04 04:00:00,7401.361644827441,7225.56766607375,7577.155623581131
2019-02-04 05:00:00,7493.506716294841,7327.293015823398,7659.720416766284
2019-02-04 06:00:00,7679.193629515656,7512.528362326209,7845.858896705102
2019-02-04 07:00:00,8269.413368396195,8100.958667024246,8437.868069768145
2019-02-04 08:00:00,8665.380802153957,8502.918222953156,8827.843381354758
2019-02-04 09:00:00,8641.068309856631,8475.454219947658,8806.682399765605
2019-02-04 10:00:00,8452.249243974411,8273.833942360086,8630.664545588736
2019-02-04 11:00:00,8447.653826119173,8276.890082261736,8618.41756997661
2019-02-04 12:00:00,8339.314124927454,8174.485677300603,8504.142572554305
2019-02-04 13:00:00,8242.878476176304,8072.2855973305095,8413.471355022099
2019-02-04 14:00:00,8246.122241876352,8078.627471597937,8413.617012154766
2019-02-04 15:00:00,8331.149577596923,8164.396327231251,8497.902827962596
2019-02-04 16:00:00,8422.162136140625,8255.943982597983,8588.380289683268
2019-02-04 17:00:00,8630.024802027467,8465.188244472265,8794.861359582668
2019-02-04 18:00:00,9150.865633698824,8984.350273318036,9317.380994079613
2019-02-04 19:00:00,9381.59096427198,9211.159129800772,9552.022798743188
2019-02-04 20:00:00,9277.517980571552,9112.777634849244,9442.25832629386
2019-02-04 21:00:00,8983.47731351112,8817.345437324078,9149.609189698163
2019-02-04 22:00:00,8696.649250650145,8541.81536744087,8851.483133859421
2019-02-04 23:00:00,8247.490633560723,8072.19131738313,8422.789949738315
2019-02-05 00:00:00,7960.2768806989025,7798.973605984564,8121.580155413241
2019-02-05 01:00:00,7553.797026380367,7384.712268940059,7722.881783820675
2019-02-05 02:00:00,7363.684351146486,7195.226237419169,7532.142464873803
2019-02-05 03:00:00,7451.008497659042,7277.759814056491,7624.257181261593
2019-02-05 04:00:00,7418.426266457751,7249.3675229248565,7587.485009990645
2019-02-05 05:00:00,7579.548166843603,7416.4654588092,7742.630874878007
2019-02-05 06:00:00,7819.93527914321,7651.1973884316485,7988.673169854772
2019-02-05 07:00:00,8251.072427764459,8085.325720546016,8416.819134982901
2019-02-05 08:00:00,8602.104300426603,8432.429087128507,8771.7795137247
2019-02-05 09:00:00,8740.218305813587,8569.85869011974,8910.577921507434
2019-02-05 10:00:00,8736.661578714056,8573.717475260062,8899.60568216805
2019-02-05 11:00:00,8565.739584599127,8399.610782527394,8731.86838667086
2019-02-05 12:00:00,8693.000288284233,8533.438815574584,8852.561760993882
2019-02-05 13:00:00,8585.46115633116,8418.156291956258,8752.76602070606
2019-02-05 14:00:00,8563.827793342754,8393.945388882079,8733.71019780343
2019-02-05 15:00:00,8756.660053277401,8586.584654325652,8926.73545222915
2019-02-05 16:00:00,8811.130899796543,8645.012943763151,8977.248855829934
2019-02-05 17:00:00,8994.72871900355,8832.593158807722,9156.864279199377
2019-02-05 18:00:00,9384.439263304977,9221.864797988062,9547.013728621892
2019-02-05 19:00:00,9623.7646918806,9452.45011478638,9795.079268974821
2019-02-05 20:00:00,9313.821592062814,9136.715758882585,9490.927425243042
2019-02-05 21:00:00,9144.687229397512,8974.190025336144,9315.18443345888
2019-02-05 22:00:00,8816.219677035542,8649.226144704508,8983.213209366577
2019-02-05 23:00:00,8489.23067487625,8314.329386875463,8664.131962877036
2019-02-06 00:00:00,8110.037725629206,7948.309475405988,8271.765975852424
2019-02-06 01:00:00,7797.703194863488,7624.706204742664,7970.700184984311
2019-02-06 02:00:00,7683.476257517335,7516.4074637896465,7850.545051245024
2019-02-06 03:00:00,7697.439605606908,7535.09582360899,7859.783387604826
2019-02-06 04:00:00,7699.770120195751,7531.633741827347,7867.906498564154
2019-02-06 05:00:00,8495.333656308512,8328.351237494106,8662.316075122919
2019-02-06 06:00:00,7763.483699192955,7592.561198811736,7934.406199574174
2019-02-06 07:00:00,8594.117085837412,8432.802734514125,8755.431437160698
2019-02-06 08:00:00,8792.787171086102,8617.368353908052,8968.205988264152
2019-02-06 09:00:00,8866.175838670753,8691.700773351038,9040.650903990469
2019-02-06 10:00:00,8817.970308307662,8645.446649280606,8990.493967334718
2019-02-06 11:00:00,8719.892962428688,8547.203961630052,8892.581963227325
2019-02-06 12:00:00,8724.886022312972,8554.756278787881,8895.015765838063
2019-02-06 13:00:00,8547.577509603685,8377.287502609566,8717.867516597804
2019-02-06 14:00:00,8633.695858146779,8478.066691842378,8789.32502445118
2019-02-06 15:00:00,8625.34513124161,8453.72125676108,8796.969005722138
2019-02-06 16:00:00,8829.304945279779,8665.651999933736,8992.957890625821
2019-02-06 17:00:00,9008.18146756871,8834.268685197241,9182.094249940177
2019-02-06 18:00:00,9284.601765987138,9110.517387250664,9458.686144723612
2019-02-06 19:00:00,9766.849557208197,9595.39591235706,9938.303202059335
2019-02-06 20:00:00,9648.788943014393,9479.938645718725,9817.639240310062
2019-02-06 21:00:00,9437.966724602478,9262.058115093247,9613.87533411171
2019-02-06 22:00:00,8992.39412514895,8820.136276507928,9164.651973789973
2019-02-06 23:00:00,8776.89845542973,8619.254309007127,8934.542601852332
2019-02-07 00:00:00,8251.645431404282,8090.181886251862,8413.108976556701
2019-02-07 01:00:00,7953.995429729816,7789.024142670281,8118.966716789351
2019-02-07 02:00:00,7873.254677385681,7706.962132322895,8039.547222448467
2019-02-07 03:00:00,7839.753505657555,7672.670188852919,8006.836822462192
2019-02-07 04:00:00,7866.835792360345,7698.313645495108,8035.357939225582
2019-02-07 05:00:00,7816.245315449186,7656.761925834436,7975.728705063936
2019-02-07 06:00:00,8150.916334432507,7983.6302442482465,8318.202424616768
2019-02-07 07:00:00,8618.895988802433,8443.677998333766,8794.1139792711
2019-02-07 08:00:00,8931.555258694914,8762.32584346502,9100.784673924809
2019-02-07 09:00:00,9024.134157529514,8853.160324393,9195.107990666027
2019-02-07 10:00:00,8929.640302906582,8762.648746130757,9096.631859682408
2019-02-07 11:00:00,8777.946061136285,8607.771510167853,8948.120612104716
2019-02-07 12:00:00,8811.110663361686,8639.228308526464,8982.993018196907
2019-02-07 13:00:00,8656.360833948876,8489.387422140044,8823.33424575771
2019-02-07 14:00:00,8699.792894786166,8528.863776807897,8870.722012764434
2019-02-07 15:00:00,8781.19908703644,8614.4788404358,8947.91933363708
2019-02-07 16:00:00,8781.961377509435,8616.50544753761,8947.41730748126
2019-02-07 17:00:00,9043.670839480383,8873.091803270581,9214.249875690184
2019-02-07 18:00:00,9374.355823745742,9198.560077113332,9550.151570378152
2019-02-07 19:00:00,9713.765786600765,9534.587484302352,9892.944088899178
2019-02-07 20:00:00,9581.334149091312,9417.011669145995,9745.656629036628
2019-02-07 21:00:00,9325.291643816736,9158.10463379666,9492.478653836812
2019-02-07 22:00:00,9026.772866916697,8863.345767005048,9190.199966828346
2019-02-07 23:00:00,8713.06952805859,8549.432944146583,8876.706111970596
2019-02-08 00:00:00,8294.2955465839,8121.409108932867,8467.181984234934
2019-02-08 01:00:00,7780.997079744128,7610.822236740154,7951.171922748103
2019-02-08 02:00:00,7633.780062740393,7470.263858817349,7797.296266663438
2019-02-08 03:00:00,7615.109894027495,7442.827540063073,7787.392247991917
2019-02-08 04:00:00,7682.473252161642,7514.623825309631,7850.322679013654
2019-02-08 05:00:00,7815.960748510825,7645.520995575112,7986.400501446539
2019-02-08 06:00:00,8003.072632941154,7836.333772247986,8169.811493634321
2019-02-08 07:00:00,8513.823859282531,8351.225024772304,8676.422693792758
2019-02-08 08:00:00,9075.911977570227,8906.175467378125,9245.64848776233
2019-02-08 09:00:00,8990.345846645227,8819.024686377226,9161.667006913227
2019-02-08 10:00:00,8892.911021292062,8729.979759659916,9055.842282924208
2019-02-08 11:00:00,8843.344102812709,8676.67268322549,9010.015522399928
2019-02-08 12:00:00,8689.036725423584,8523.259698801394,8854.813752045775
2019-02-08 13:00:00,8548.384478407763,8385.117701645726,8711.6512551698
2019-02-08 14:00:00,8396.371671067549,8231.77510819864,8560.968233936457
2019-02-08 15:00:00,8514.446951404061,8351.814655640894,8677.079247167228
2019-02-08 16:00:00,8451.217579176073,8290.446556918147,8611.988601433999
2019-02-08 17:00:00,8839.986267218432,8677.397083447418,9002.575450989445
2019-02-08 18:00:00,9194.741624707473,9025.480667813687,9364.002581601258
2019-02-08 19:00:00,9621.920615568513,9455.097789192376,9788.74344194465
2019-02-08 20:00:00,9449.235477517537,9285.801106211053,9612.669848824022
2019-02-08 21:00:00,9207.656762465045,9032.467021585602,9382.846503344488
2019-02-08 22:00:00,9041.439715050697,8881.833878459056,9201.045551642339
2019-02-08 23:00:00,8631.05918090681,8459.317930735531,8802.800431078089
2019-02-09 00:00:00,8172.33504587855,8005.08768307638,8339.582408680719
2019-02-09 01:00:00,7935.148014032878,7763.58743464783,8106.708593417925
2019-02-09 02:00:00,7609.400258572319,7449.203211018481,7769.5973061261575
2019-02-09 03:00:00,7753.779069456546,7587.230445091884,7920.3276938212075
2019-02-09 04:00:00,7708.690601968153,7542.848627739767,7874.532576196539
2019-02-09 05:00:00,7715.357177451766,7552.792103848769,7877.9222510547625
2019-02-09 06:00:00,7974.897232870659,7810.961427425109,8138.833038316208
2019-02-09 07:00:00,8448.704670720459,8282.386482623706,8615.022858817212
2019-02-09 08:00:00,8816.981551071523,8645.868110426463,8988.094991716584
2019-02-09 09:00:00,8892.858621650057,8723.408312025362,9062.308931274752
2019-02-09 10:00:00,8781.433952152958,8606.92876681662,8955.939137489297
2019-02-09 11:00:00,8779.889942878317,8613.183437838547,8946.596447918088
2019-02-09 12:00:00,8691.217155844148,8522.108556128116,8860.32575556018
2019-02-09 13:00:00,8575.429660360927,8412.548882717812,8738.310438004042
2019-02-09 14:00:00,8571.889472723866,8402.629276906086,8741.149668541646
2019-02-09 15:00:00,8504.944761976838,8339.029837554765,8670.859686398911
2019-02-09 16:00:00,8530.145766203155,8363.911392546814,8696.380139859497
2019-02-09 17:00:00,8739.540238632697,8570.303583603589,8908.776893661805
2019-02-09 18:00:00,9005.066782250877,8844.015873738048,9166.117690763705
2019-02-09 19:00:00,9349.818585178326,9180.203536393115,9519.433633963536
2019-02-09 20:00:00,9291.954858874646,9115.79647621347,9468.11324153582
2019-02-09 21:00:00,9002.355287253906,8828.02767921946,9176.682895288352
2019-02-09 22:00:00,8852.062335344503,8684.872940972204,9019.251729716801
2019-02-09 23:00:00,8507.267772536901,8332.948313998117,8681.587231075686
2019-02-10 00:00:00,8059.114169104115,7889.078766109644,8229.149572098586
2019-02-10 01:00:00,7776.356597066783,7611.656182395667,7941.057011737899
2019-02-10 02:00:00,7595.917626902263,7425.111232801373,7766.724021003152
2019-02-10 03:00:00,7575.382135846335,7408.39501953228,7742.36925216039
2019-02-10 04:00:00,7602.215389179461,7432.045797671441,7772.384980687482
2019-02-10 05:00:00,7600.95897380199,7436.454727302433,7765.463220301548
2019-02-10 06:00:00,7723.461107878176,7559.530207808153,7887.3920079481995
2019-02-10 07:00:00,8137.302189248319,7967.181014213124,8307.423364283513
2019-02-10 08:00:00,8402.065203545391,8239.989663024353,8564.14074406643
2019-02-10 09:00:00,8466.235560400888,8292.66688236556,8639.804238436216
2019-02-10 10:00:00,8449.941835904821,8278.47493841675,8621.408733392893
2019-02-10 11:00:00,8366.501883438526,8203.477315749511,8529.526451127542
2019-02-10 12:00:00,8317.324498336773,8142.654088923328,8491.994907750217
2019-02-10 13:00:00,8112.211038338889,7954.431609619237,8269.990467058542
2019-02-10 14:00:00,8092.394535237614,7921.734867010722,8263.054203464506
2019-02-10 15:00:00,8036.872457222962,7874.804824776817,8198.940089669108
2019-02-10 16:00:00,8269.450367554364,8104.627665987082,8434.273069121646
2019-02-10 17:00:00,8317.028839860008,8147.806037721907,8486.251641998108
2019-02-10 18:00:00,8839.024248358226,8669.48141928514,9008.567077431311
2019-02-10 19:00:00,9235.559200308133,9071.331742410239,9399.786658206027
2019-02-10 20:00:00,9180.937929834336,9019.899640252963,9341.976219415708
2019-02-10 21:00:00,9061.701536601695,8893.760860019054,9229.642213184336
2019-02-10 22:00:00,8700.944258095536,8530.097214988495,8871.791301202578
2019-02-10 23:00:00,8306.455603537981,8142.501205150033,8470.41000192593
2019-02-11 00:00:00,7902.561736062288,7734.511115486061,8070.612356638516
2019-02-11 01:00:00,7629.53450263249,7455.501309815527,7803.567695449454
2019-02-11 02:00:00,7551.517790422507,7383.822062737163,7719.21351810785
2019-02-11 03:00:00,7468.752590574807,7297.35226187421,7640.152919275404
2019-02-11 04:00:00,7565.587232675115,7398.327813531059,7732.846651819171
2019-02-11 05:00:00,7570.208467527577,7397.425760440036,7742.991174615118
2019-02-11 06:00:00,7854.426297986328,7689.009194046156,8019.8434019265
2019-02-11 07:00:00,8271.593109229632,8108.2644405108895,8434.921777948375
2019-02-11 08:00:00,8609.606024233344,8445.840162979353,8773.371885487335
2019-02-11 09:00:00,8644.4731255493,8471.612806134734,8817.333444963868
2019-02-11 10:00:00,8650.184321562838,8480.93351914451,8819.435123981166
2019-02-11 11:00:00,8509.521173994266,8346.740060026157,8672.302287962375
2019-02-11 12:00:00,8477.237054879224,8311.823694830306,8642.650414928143
2019-02-11 13:00:00,8380.993541346146,8214.498606476605,8547.488476215687
2019-02-11 14:00:00,8405.613132309818,8231.794791715174,8579.431472904462
2019-02-11 15:00:00,8372.500870408909,8208.420570387298,8536.58117043052
2019-02-11 16:00:00,8597.086337521221,8426.571649913132,8767.60102512931
2019-02-11 17:00:00,8752.658873606237,8581.684806325564,8923.63294088691
2019-02-11 18:00:00,9051.818660178184,8892.971278489425,9210.666041866942
2019-02-11 19:00:00,9402.7703871979,9240.303977865944,9565.236796529854
2019-02-11 20:00:00,9312.664114383608,9135.661691431687,9489.666537335528
2019-02-11 21:00:00,9099.977771781438,8933.629548549929,9266.325995012947
2019-02-11 22:00:00,8899.951590816236,8729.720374193324,9070.182807439147
2019-02-11 23:00:00,8309.774455902576,8141.786053669353,8477.762858135799
2019-02-12 00:00:00,8046.102639825313,7881.807873206444,8210.397406444183
2019-02-12 01:00:00,7735.15480039718,7575.493246680203,7894.816354114158
2019-02-12 02:00:00,7510.146465981322,7351.103748994247,7669.189182968396
2019-02-12 03:00:00,7567.532959909981,7395.495505866358,7739.570413953605
2019-02-12 04:00:00,7527.411229028796,7362.396169824038,7692.426288233553
2019-02-12 05:00:00,7615.011248728667,7447.394083075442,7782.628414381892
2019-02-12 06:00:00,7851.844860278586,7687.268277390924,8016.421443166248
2019-02-12 07:00:00,8317.62664596632,8154.540726646457,8480.712565286183
2019-02-12 08:00:00,8725.501500975563,8564.585743336847,8886.417258614278
2019-02-12 09:00:00,8614.565765779515,8446.52195477693,8782.609576782099
2019-02-12 10:00:00,8609.386571096598,8442.10526605348,8776.667876139716
2019-02-12 11:00:00,8460.64358669844,8296.029896668535,8625.257276728344
2019-02-12 12:00:00,8491.193880834431,8329.97768873104,8652.410072937822
2019-02-12 13:00:00,8342.456057687825,8181.147030032554,8503.765085343097
2019-02-12 14:00:00,8258.294461041849,8099.9332643461885,8416.655657737509
2019-02-12 15:00:00,8335.037898527138,8167.931029224806,8502.144767829472
2019-02-12 16:00:00,8433.285472708134,8265.275711762872,8601.295233653396
2019-02-12 17:00:00,8609.747850519607,8451.58542448556,8767.910276553654
2019-02-12 18:00:00,9100.998744363353,8937.126748546787,9264.870740179918
2019-02-12 19:00:00,9490.877657230369,9321.492559833821,9660.262754626916
2019-02-12 20:00:00,9201.728453801365,9035.648208147271,9367.808699455458
2019-02-12 21:00:00,9048.00307519431,8877.629759354557,9218.376391034064
2019-02-12 22:00:00,8773.50649672466,8603.493679827185,8943.519313622135
2019-02-12 23:00:00,8301.2786502784,8135.55738005377,8466.999920503029
2019-02-13 00:00:00,8076.141937849955,7905.073507919227,8247.210367780683
2019-02-13 01:00:00,7719.624210885756,7552.678625410228,7886.569796361284
2019-02-13 02:00:00,7597.942031918484,7436.191265002453,7759.692798834514
